Model,Account,Answer,Correct,Repetition per Account(Model),Repetition per Question(Model),Account(Model) Cumulative,Question(Model) Cumulative,Account(Model) Percentual,Question(Model) Percentual
gemini-2.0-flash-thinking-exp,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,10,0,96,96,20,20,=20/96,=20/96
gemini-2.0-flash-thinking-exp,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,10,0,97,97,20,20,=20/97,=20/97
gemini-2.0-flash-thinking-exp,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,10,0,98,98,20,20,=20/98,=20/98
gemini-2.0-flash-thinking-exp,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,8,1,99,99,21,21,=21/99,=21/99
gemini-2.0-flash-thinking-exp,2whG648zzuYtz_mexEp2R6NdZQyzat9cZEkWcQ==,10,0,100,100,21,21,=21/100,=21/100
gemini-2.0-flash-thinking-exp,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,10,0,1,101,0,21,=0/1,=21/101
gemini-2.0-flash-thinking-exp,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,10,0,2,102,0,21,=0/2,=21/102
gemini-2.0-flash-thinking-exp,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,10,0,3,103,0,21,=0/3,=21/103
gemini-2.0-flash-thinking-exp,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,10,0,4,104,0,21,=0/4,=21/104
gemini-2.0-flash-thinking-exp,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,10,0,5,105,0,21,=0/5,=21/105
gemini-2.0-flash-thinking-exp,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,10,0,6,106,0,21,=0/6,=21/106
gemini-2.0-flash-thinking-exp,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,+,0,7,107,0,21,=0/7,=21/107
gemini-2.0-flash-thinking-exp,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,9,0,8,108,0,21,=0/8,=21/108
gemini-2.0-flash-thinking-exp,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,10,0,9,109,0,21,=0/9,=21/109
gemini-2.0-flash-thinking-exp,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,10,0,10,110,0,21,=0/10,=21/110
gemini-2.0-flash-thinking-exp,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,10,0,11,111,0,21,=0/11,=21/111
gemini-2.0-flash-thinking-exp,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,8,1,12,112,1,22,=1/12,=22/112
gemini-2.0-flash-thinking-exp,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,8,1,13,113,2,23,=2/13,=23/113
gemini-2.0-flash-thinking-exp,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,10,0,14,114,2,23,=2/14,=23/114
gemini-2.0-flash-thinking-exp,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,8,1,15,115,3,24,=3/15,=24/115
gemini-2.0-flash-thinking-exp,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,8,1,16,116,4,25,=4/16,=25/116
gemini-2.0-flash-thinking-exp,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,10,0,17,117,4,25,=4/17,=25/117
gemini-2.0-flash-thinking-exp,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,10,0,18,118,4,25,=4/18,=25/118
gemini-2.0-flash-thinking-exp,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,10,0,19,119,4,25,=4/19,=25/119
gemini-2.0-flash-thinking-exp,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,10,0,20,120,4,25,=4/20,=25/120
gemini-2.0-flash-thinking-exp,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,10,0,21,121,4,25,=4/21,=25/121
gemini-2.0-flash-thinking-exp,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,8,1,22,122,5,26,=5/22,=26/122
gemini-2.0-flash-thinking-exp,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,10,0,23,123,5,26,=5/23,=26/123
gemini-2.0-flash-thinking-exp,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,10,0,24,124,5,26,=5/24,=26/124
gemini-2.0-flash-thinking-exp,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,+,0,25,125,5,26,=5/25,=26/125
gemini-2.0-flash-thinking-exp,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,10,0,26,126,5,26,=5/26,=26/126
gemini-2.0-flash-thinking-exp,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,10,0,27,127,5,26,=5/27,=26/127
gemini-2.0-flash-thinking-exp,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,10,0,28,128,5,26,=5/28,=26/128
gemini-2.0-flash-thinking-exp,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,10,0,29,129,5,26,=5/29,=26/129
gemini-2.0-flash-thinking-exp,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,10,0,30,130,5,26,=5/30,=26/130
gemini-2.0-flash-thinking-exp,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,10,0,31,131,5,26,=5/31,=26/131
gemini-2.0-flash-thinking-exp,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,10,0,32,132,5,26,=5/32,=26/132
gemini-2.0-flash-thinking-exp,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,10,0,33,133,5,26,=5/33,=26/133
gemini-2.0-flash-thinking-exp,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,10,0,34,134,5,26,=5/34,=26/134
gemini-2.0-flash-thinking-exp,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,10,0,35,135,5,26,=5/35,=26/135
gemini-2.0-flash-thinking-exp,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,10,0,36,136,5,26,=5/36,=26/136
gemini-2.0-flash-thinking-exp,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,10,0,37,137,5,26,=5/37,=26/137
gemini-2.0-flash-thinking-exp,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,10,0,38,138,5,26,=5/38,=26/138
gemini-2.0-flash-thinking-exp,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,10,0,39,139,5,26,=5/39,=26/139
gemini-2.0-flash-thinking-exp,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,10,0,40,140,5,26,=5/40,=26/140
gemini-2.0-flash-thinking-exp,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,10,0,41,141,5,26,=5/41,=26/141
gemini-2.0-flash-thinking-exp,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,10,0,42,142,5,26,=5/42,=26/142
gemini-2.0-flash-thinking-exp,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,10,0,43,143,5,26,=5/43,=26/143
gemini-2.0-flash-thinking-exp,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,10,0,44,144,5,26,=5/44,=26/144
gemini-2.0-flash-thinking-exp,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,10,0,45,145,5,26,=5/45,=26/145
gemini-2.0-flash-thinking-exp,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,10,0,46,146,5,26,=5/46,=26/146
gemini-2.0-flash-thinking-exp,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,10,0,47,147,5,26,=5/47,=26/147
gemini-2.0-flash-thinking-exp,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,10,0,48,148,5,26,=5/48,=26/148
gemini-2.0-flash-thinking-exp,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,10,0,49,149,5,26,=5/49,=26/149
gemini-2.0-flash-thinking-exp,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,10,0,50,150,5,26,=5/50,=26/150
gemini-2.0-flash-thinking-exp,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,10,0,51,151,5,26,=5/51,=26/151
gemini-2.0-flash-thinking-exp,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,10,0,52,152,5,26,=5/52,=26/152
gemini-2.0-flash-thinking-exp,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,10,0,53,153,5,26,=5/53,=26/153
gemini-2.0-flash-thinking-exp,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,8,1,54,154,6,27,=6/54,=27/154
gemini-2.0-flash-thinking-exp,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,10,0,55,155,6,27,=6/55,=27/155
gemini-2.0-flash-thinking-exp,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,10,0,56,156,6,27,=6/56,=27/156
gemini-2.0-flash-thinking-exp,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,10,0,57,157,6,27,=6/57,=27/157
gemini-2.0-flash-thinking-exp,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,10,0,58,158,6,27,=6/58,=27/158
gemini-2.0-flash-thinking-exp,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,10,0,59,159,6,27,=6/59,=27/159
gemini-2.0-flash-thinking-exp,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,10,0,60,160,6,27,=6/60,=27/160
gemini-2.0-flash-thinking-exp,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,10,0,61,161,6,27,=6/61,=27/161
gemini-2.0-flash-thinking-exp,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,10,0,62,162,6,27,=6/62,=27/162
gemini-2.0-flash-thinking-exp,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,10,0,63,163,6,27,=6/63,=27/163
gemini-2.0-flash-thinking-exp,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,9,0,64,164,6,27,=6/64,=27/164
gemini-2.0-flash-thinking-exp,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,10,0,65,165,6,27,=6/65,=27/165
gemini-2.0-flash-thinking-exp,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,10,0,66,166,6,27,=6/66,=27/166
gemini-2.0-flash-thinking-exp,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,8,1,67,167,7,28,=7/67,=28/167
gemini-2.0-flash-thinking-exp,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,10,0,68,168,7,28,=7/68,=28/168
gemini-2.0-flash-thinking-exp,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,10,0,69,169,7,28,=7/69,=28/169
gemini-2.0-flash-thinking-exp,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,10,0,70,170,7,28,=7/70,=28/170
gemini-2.0-flash-thinking-exp,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,10,0,71,171,7,28,=7/71,=28/171
gemini-2.0-flash-thinking-exp,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,8,1,72,172,8,29,=8/72,=29/172
gemini-2.0-flash-thinking-exp,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,8,1,73,173,9,30,=9/73,=30/173
gemini-2.0-flash-thinking-exp,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,10,0,74,174,9,30,=9/74,=30/174
gemini-2.0-flash-thinking-exp,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,10,0,75,175,9,30,=9/75,=30/175
gemini-2.0-flash-thinking-exp,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,10,0,76,176,9,30,=9/76,=30/176
gemini-2.0-flash-thinking-exp,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,10,0,77,177,9,30,=9/77,=30/177
gemini-2.0-flash-thinking-exp,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,10,0,78,178,9,30,=9/78,=30/178
gemini-2.0-flash-thinking-exp,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,10,0,79,179,9,30,=9/79,=30/179
gemini-2.0-flash-thinking-exp,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,10,0,80,180,9,30,=9/80,=30/180
gemini-2.0-flash-thinking-exp,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,10,0,81,181,9,30,=9/81,=30/181
gemini-2.0-flash-thinking-exp,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,10,0,82,182,9,30,=9/82,=30/182
gemini-2.0-flash-thinking-exp,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,10,0,83,183,9,30,=9/83,=30/183
gemini-2.0-flash-thinking-exp,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,10,0,84,184,9,30,=9/84,=30/184
gemini-2.0-flash-thinking-exp,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,10,0,85,185,9,30,=9/85,=30/185
gemini-2.0-flash-thinking-exp,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,10,0,86,186,9,30,=9/86,=30/186
gemini-2.0-flash-thinking-exp,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,10,0,87,187,9,30,=9/87,=30/187
gemini-2.0-flash-thinking-exp,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,10,0,88,188,9,30,=9/88,=30/188
gemini-2.0-flash-thinking-exp,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,10,0,89,189,9,30,=9/89,=30/189
gemini-2.0-flash-thinking-exp,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,10,0,90,190,9,30,=9/90,=30/190
gemini-2.0-flash-thinking-exp,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,8,1,91,191,10,31,=10/91,=31/191
gemini-2.0-flash-thinking-exp,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,10,0,92,192,10,31,=10/92,=31/192
gemini-2.0-flash-thinking-exp,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,10,0,93,193,10,31,=10/93,=31/193
gemini-2.0-flash-thinking-exp,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,10,0,94,194,10,31,=10/94,=31/194
gemini-2.0-flash-thinking-exp,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,8,1,95,195,11,32,=11/95,=32/195
gemini-2.0-flash-thinking-exp,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,8,1,96,196,12,33,=12/96,=33/196
gemini-2.0-flash-thinking-exp,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,10,0,97,197,12,33,=12/97,=33/197
gemini-2.0-flash-thinking-exp,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,10,0,98,198,12,33,=12/98,=33/198
gemini-2.0-flash-thinking-exp,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,+,0,99,199,12,33,=12/99,=33/199
gemini-2.0-flash-thinking-exp,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,+,0,100,200,12,33,=12/100,=33/200
gemini-2.0-flash-thinking-exp,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,10,0,1,201,0,33,=0/1,=33/201
gemini-2.0-flash-thinking-exp,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,10,0,2,202,0,33,=0/2,=33/202
gemini-2.0-flash-thinking-exp,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,8,1,3,203,1,34,=1/3,=34/203
gemini-2.0-flash-thinking-exp,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,10,0,4,204,1,34,=1/4,=34/204
gemini-2.0-flash-thinking-exp,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,10,0,5,205,1,34,=1/5,=34/205
gemini-2.0-flash-thinking-exp,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,10,0,6,206,1,34,=1/6,=34/206
gemini-2.0-flash-thinking-exp,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,10,0,7,207,1,34,=1/7,=34/207
gemini-2.0-flash-thinking-exp,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,10,0,8,208,1,34,=1/8,=34/208
gemini-2.0-flash-thinking-exp,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,8,1,9,209,2,35,=2/9,=35/209
gemini-2.0-flash-thinking-exp,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,8,1,10,210,3,36,=3/10,=36/210
gemini-2.0-flash-thinking-exp,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,8,1,11,211,4,37,=4/11,=37/211
gemini-2.0-flash-thinking-exp,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,10,0,12,212,4,37,=4/12,=37/212
gemini-2.0-flash-thinking-exp,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,9,0,13,213,4,37,=4/13,=37/213
gemini-2.0-flash-thinking-exp,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,10,0,14,214,4,37,=4/14,=37/214
gemini-2.0-flash-thinking-exp,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,10,0,15,215,4,37,=4/15,=37/215
gemini-2.0-flash-thinking-exp,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,10,0,16,216,4,37,=4/16,=37/216
gemini-2.0-flash-thinking-exp,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,10,0,17,217,4,37,=4/17,=37/217
gemini-2.0-flash-thinking-exp,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,8,1,18,218,5,38,=5/18,=38/218
gemini-2.0-flash-thinking-exp,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,9,0,19,219,5,38,=5/19,=38/219
gemini-2.0-flash-thinking-exp,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,10,0,20,220,5,38,=5/20,=38/220
gemini-2.0-flash-thinking-exp,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,10,0,21,221,5,38,=5/21,=38/221
gemini-2.0-flash-thinking-exp,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,10,0,22,222,5,38,=5/22,=38/222
gemini-2.0-flash-thinking-exp,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,10,0,23,223,5,38,=5/23,=38/223
gemini-2.0-flash-thinking-exp,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,10,0,24,224,5,38,=5/24,=38/224
gemini-2.0-flash-thinking-exp,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,8,1,25,225,6,39,=6/25,=39/225
gemini-2.0-flash-thinking-exp,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,10,0,26,226,6,39,=6/26,=39/226
gemini-2.0-flash-thinking-exp,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,14,0,27,227,6,39,=6/27,=39/227
gemini-2.0-flash-thinking-exp,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,10,0,28,228,6,39,=6/28,=39/228
gemini-2.0-flash-thinking-exp,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,8,1,29,229,7,40,=7/29,=40/229
gemini-2.0-flash-thinking-exp,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,8,1,30,230,8,41,=8/30,=41/230
gemini-2.0-flash-thinking-exp,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,10,0,31,231,8,41,=8/31,=41/231
gemini-2.0-flash-thinking-exp,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,10,0,32,232,8,41,=8/32,=41/232
gemini-2.0-flash-thinking-exp,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,12,0,33,233,8,41,=8/33,=41/233
gemini-2.0-flash-thinking-exp,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,10,0,34,234,8,41,=8/34,=41/234
gemini-2.0-flash-thinking-exp,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,13,0,35,235,8,41,=8/35,=41/235
gemini-2.0-flash-thinking-exp,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,10,0,36,236,8,41,=8/36,=41/236
gemini-2.0-flash-thinking-exp,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,10,0,37,237,8,41,=8/37,=41/237
gemini-2.0-flash-thinking-exp,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,10,0,38,238,8,41,=8/38,=41/238
gemini-2.0-flash-thinking-exp,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,10,0,39,239,8,41,=8/39,=41/239
gemini-2.0-flash-thinking-exp,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,10,0,40,240,8,41,=8/40,=41/240
gemini-2.0-flash-thinking-exp,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,10,0,41,241,8,41,=8/41,=41/241
gemini-2.0-flash-thinking-exp,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,10,0,42,242,8,41,=8/42,=41/242
gemini-2.0-flash-thinking-exp,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,10,0,43,243,8,41,=8/43,=41/243
gemini-2.0-flash-thinking-exp,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,10,0,44,244,8,41,=8/44,=41/244
gemini-2.0-flash-thinking-exp,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,10,0,45,245,8,41,=8/45,=41/245
gemini-2.0-flash-thinking-exp,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,10,0,46,246,8,41,=8/46,=41/246
gemini-2.0-flash-thinking-exp,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,10,0,47,247,8,41,=8/47,=41/247
gemini-2.0-flash-thinking-exp,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,8,1,48,248,9,42,=9/48,=42/248
gemini-2.0-flash-thinking-exp,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,10,0,49,249,9,42,=9/49,=42/249
gemini-2.0-flash-thinking-exp,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,10,0,50,250,9,42,=9/50,=42/250
gemini-2.0-flash-thinking-exp,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,+,0,51,251,9,42,=9/51,=42/251
gemini-2.0-flash-thinking-exp,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,10,0,52,252,9,42,=9/52,=42/252
gemini-2.0-flash-thinking-exp,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,10,0,53,253,9,42,=9/53,=42/253
gemini-2.0-flash-thinking-exp,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,10,0,54,254,9,42,=9/54,=42/254
gemini-2.0-flash-thinking-exp,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,10,0,55,255,9,42,=9/55,=42/255
gemini-2.0-flash-thinking-exp,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,10,0,56,256,9,42,=9/56,=42/256
gemini-2.0-flash-thinking-exp,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,9,0,57,257,9,42,=9/57,=42/257
gemini-2.0-flash-thinking-exp,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,10,0,58,258,9,42,=9/58,=42/258
gemini-2.0-flash-thinking-exp,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,10,0,59,259,9,42,=9/59,=42/259
gemini-2.0-flash-thinking-exp,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,10,0,60,260,9,42,=9/60,=42/260
gemini-2.0-flash-thinking-exp,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,10,0,61,261,9,42,=9/61,=42/261
gemini-2.0-flash-thinking-exp,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,8,1,62,262,10,43,=10/62,=43/262
gemini-2.0-flash-thinking-exp,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,10,0,63,263,10,43,=10/63,=43/263
gemini-2.0-flash-thinking-exp,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,10,0,64,264,10,43,=10/64,=43/264
gemini-2.0-flash-thinking-exp,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,8,1,65,265,11,44,=11/65,=44/265
gemini-2.0-flash-thinking-exp,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,10,0,66,266,11,44,=11/66,=44/266
gemini-2.0-flash-thinking-exp,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,10,0,67,267,11,44,=11/67,=44/267
gemini-2.0-flash-thinking-exp,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,9,0,68,268,11,44,=11/68,=44/268
gemini-2.0-flash-thinking-exp,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,10,0,69,269,11,44,=11/69,=44/269
gemini-2.0-flash-thinking-exp,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,10,0,70,270,11,44,=11/70,=44/270
gemini-2.0-flash-thinking-exp,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,10,0,71,271,11,44,=11/71,=44/271
gemini-2.0-flash-thinking-exp,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,10,0,72,272,11,44,=11/72,=44/272
gemini-2.0-flash-thinking-exp,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,10,0,73,273,11,44,=11/73,=44/273
gemini-2.0-flash-thinking-exp,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,10,0,74,274,11,44,=11/74,=44/274
gemini-2.0-flash-thinking-exp,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,8,1,75,275,12,45,=12/75,=45/275
gemini-2.0-flash-thinking-exp,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,8,1,76,276,13,46,=13/76,=46/276
gemini-2.0-flash-thinking-exp,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,+,0,77,277,13,46,=13/77,=46/277
gemini-2.0-flash-thinking-exp,HfgTwNtWluA9oYzY23iqRIdQCpkJ9KEmRn320w==,10,0,78,278,13,46,=13/78,=46/278
