Model,Type,Account,Answer,Correct,Repetition per Account(Model),Repetition per Type(Model),Repetition per Question(Model),Account(Model) Cumulative,Type(Model) Cumulative,Question(Model) Cumulative,Account(Model) Percentual,Type(Model) Percentual,Question(Model) Percentual,Type and Account Percentual
gemini-2.0-flash-lite-001,one_shot,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,46.0,0,40,510,1440,0,0,19,=0/40,=0/510,=19/1440,=0/10
gemini-2.0-flash-lite-001,one_shot,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,21.0,0,41,511,1441,0,0,19,=0/41,=0/511,=19/1441,=0/11
gemini-2.0-flash-lite-001,one_shot,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,28.0,0,42,512,1442,0,0,19,=0/42,=0/512,=19/1442,=0/12
gemini-2.0-flash-lite-001,one_shot,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,23.0,0,43,513,1443,0,0,19,=0/43,=0/513,=19/1443,=0/13
gemini-2.0-flash-lite-001,one_shot,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,46.5,0,44,514,1444,0,0,19,=0/44,=0/514,=19/1444,=0/14
gemini-2.0-flash-lite-001,one_shot,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,39.0,0,45,515,1445,0,0,19,=0/45,=0/515,=19/1445,=0/15
gemini-2.0-flash-lite-001,one_shot,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,46.0,0,46,516,1446,0,0,19,=0/46,=0/516,=19/1446,=0/16
gemini-2.0-flash-lite-001,one_shot,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,23.0,0,47,517,1447,0,0,19,=0/47,=0/517,=19/1447,=0/17
gemini-2.0-flash-lite-001,one_shot,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,20.0,0,48,518,1448,0,0,19,=0/48,=0/518,=19/1448,=0/18
gemini-2.0-flash-lite-001,one_shot,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,35.0,0,49,519,1449,0,0,19,=0/49,=0/519,=19/1449,=0/19
gemini-2.0-flash-lite-001,one_shot,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,50.0,0,50,520,1450,0,0,19,=0/50,=0/520,=19/1450,=0/20
gemini-2.0-flash-lite-001,one_shot,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,20.0,0,51,521,1451,0,0,19,=0/51,=0/521,=19/1451,=0/21
gemini-2.0-flash-lite-001,one_shot,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,46.0,0,52,522,1452,0,0,19,=0/52,=0/522,=19/1452,=0/22
gemini-2.0-flash-lite-001,one_shot,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,50.0,0,53,523,1453,0,0,19,=0/53,=0/523,=19/1453,=0/23
gemini-2.0-flash-lite-001,one_shot,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,23.0,0,54,524,1454,0,0,19,=0/54,=0/524,=19/1454,=0/24
gemini-2.0-flash-lite-001,one_shot,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,43.0,0,55,525,1455,0,0,19,=0/55,=0/525,=19/1455,=0/25
gemini-2.0-flash-lite-001,one_shot,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,35.0,0,56,526,1456,0,0,19,=0/56,=0/526,=19/1456,=0/26
gemini-2.0-flash-lite-001,one_shot,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,23.0,0,57,527,1457,0,0,19,=0/57,=0/527,=19/1457,=0/27
gemini-2.0-flash-lite-001,one_shot,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,23.0,0,58,528,1458,0,0,19,=0/58,=0/528,=19/1458,=0/28
gemini-2.0-flash-lite-001,one_shot,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,40.0,0,59,529,1459,0,0,19,=0/59,=0/529,=19/1459,=0/29
gemini-2.0-flash-lite-001,one_shot,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,35.0,0,60,530,1460,0,0,19,=0/60,=0/530,=19/1460,=0/30
gemini-2.0-flash-lite-001,one_shot,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,14.0,0,61,531,1461,0,0,19,=0/61,=0/531,=19/1461,=0/31
gemini-2.0-flash-lite-001,one_shot,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,46.0,0,62,532,1462,0,0,19,=0/62,=0/532,=19/1462,=0/32
gemini-2.0-flash-lite-001,one_shot,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,35.0,0,63,533,1463,0,0,19,=0/63,=0/533,=19/1463,=0/33
gemini-2.0-flash-lite-001,one_shot,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,46.0,0,64,534,1464,0,0,19,=0/64,=0/534,=19/1464,=0/34
gemini-2.0-flash-lite-001,one_shot,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,17.33,0,65,535,1465,0,0,19,=0/65,=0/535,=19/1465,=0/35
gemini-2.0-flash-lite-001,one_shot,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,69.3,0,66,536,1466,0,0,19,=0/66,=0/536,=19/1466,=0/36
gemini-2.0-flash-lite-001,one_shot,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,35.0,0,67,537,1467,0,0,19,=0/67,=0/537,=19/1467,=0/37
gemini-2.0-flash-lite-001,one_shot,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,40.0,0,68,538,1468,0,0,19,=0/68,=0/538,=19/1468,=0/38
gemini-2.0-flash-lite-001,one_shot,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,23.0,0,69,539,1469,0,0,19,=0/69,=0/539,=19/1469,=0/39
gemini-2.0-flash-lite-001,one_shot,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,138.0,0,70,540,1470,0,0,19,=0/70,=0/540,=19/1470,=0/40
gemini-2.0-flash-lite-001,one_shot,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,35.0,0,71,541,1471,0,0,19,=0/71,=0/541,=19/1471,=0/41
gemini-2.0-flash-lite-001,one_shot,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,35.0,0,72,542,1472,0,0,19,=0/72,=0/542,=19/1472,=0/42
gemini-2.0-flash-lite-001,one_shot,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,46.0,0,73,543,1473,0,0,19,=0/73,=0/543,=19/1473,=0/43
gemini-2.0-flash-lite-001,one_shot,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,60.0,0,74,544,1474,0,0,19,=0/74,=0/544,=19/1474,=0/44
gemini-2.0-flash-lite-001,one_shot,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,46.0,0,75,545,1475,0,0,19,=0/75,=0/545,=19/1475,=0/45
gemini-2.0-flash-lite-001,one_shot,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,21.0,0,76,546,1476,0,0,19,=0/76,=0/546,=19/1476,=0/46
gemini-2.0-flash-lite-001,one_shot,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,69.0,0,77,547,1477,0,0,19,=0/77,=0/547,=19/1477,=0/47
gemini-2.0-flash-lite-001,one_shot,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,50.0,0,78,548,1478,0,0,19,=0/78,=0/548,=19/1478,=0/48
gemini-2.0-flash-lite-001,one_shot,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,115.0,0,79,549,1479,0,0,19,=0/79,=0/549,=19/1479,=0/49
gemini-2.0-flash-lite-001,one_shot,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,35.0,0,80,550,1480,0,0,19,=0/80,=0/550,=19/1480,=0/50
gemini-2.0-flash-lite-001,one_shot,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,46.0,0,81,551,1481,0,0,19,=0/81,=0/551,=19/1481,=0/51
gemini-2.0-flash-lite-001,one_shot,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,35.0,0,82,552,1482,0,0,19,=0/82,=0/552,=19/1482,=0/52
gemini-2.0-flash-lite-001,one_shot,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,23.0,0,83,553,1483,0,0,19,=0/83,=0/553,=19/1483,=0/53
gemini-2.0-flash-lite-001,one_shot,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,200.0,0,84,554,1484,0,0,19,=0/84,=0/554,=19/1484,=0/54
gemini-2.0-flash-lite-001,one_shot,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,35.0,0,85,555,1485,0,0,19,=0/85,=0/555,=19/1485,=0/55
gemini-2.0-flash-lite-001,one_shot,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,35.0,0,86,556,1486,0,0,19,=0/86,=0/556,=19/1486,=0/56
gemini-2.0-flash-lite-001,one_shot,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,70.0,0,87,557,1487,0,0,19,=0/87,=0/557,=19/1487,=0/57
gemini-2.0-flash-lite-001,one_shot,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,36.0,0,88,558,1488,0,0,19,=0/88,=0/558,=19/1488,=0/58
gemini-2.0-flash-lite-001,one_shot,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,115.0,0,89,559,1489,0,0,19,=0/89,=0/559,=19/1489,=0/59
gemini-2.0-flash-lite-001,one_shot,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,200.0,0,90,560,1490,0,0,19,=0/90,=0/560,=19/1490,=0/60
gemini-2.0-flash-lite-001,one_shot,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,20.0,0,91,561,1491,0,0,19,=0/91,=0/561,=19/1491,=0/61
gemini-2.0-flash-lite-001,one_shot,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,35.0,0,92,562,1492,0,0,19,=0/92,=0/562,=19/1492,=0/62
gemini-2.0-flash-lite-001,one_shot,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,50.0,0,93,563,1493,0,0,19,=0/93,=0/563,=19/1493,=0/63
gemini-2.0-flash-lite-001,one_shot,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,20.0,0,94,564,1494,0,0,19,=0/94,=0/564,=19/1494,=0/64
gemini-2.0-flash-lite-001,one_shot,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,100.0,0,95,565,1495,0,0,19,=0/95,=0/565,=19/1495,=0/65
gemini-2.0-flash-lite-001,one_shot,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,100.0,0,96,566,1496,0,0,19,=0/96,=0/566,=19/1496,=0/66
gemini-2.0-flash-lite-001,one_shot,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,46.0,0,97,567,1497,0,0,19,=0/97,=0/567,=19/1497,=0/67
gemini-2.0-flash-lite-001,one_shot,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,140.0,0,98,568,1498,0,0,19,=0/98,=0/568,=19/1498,=0/68
gemini-2.0-flash-lite-001,one_shot,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,20.0,0,99,569,1499,0,0,19,=0/99,=0/569,=19/1499,=0/69
gemini-2.0-flash-lite-001,one_shot,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,23.0,0,100,570,1500,0,0,19,=0/100,=0/570,=19/1500,=0/70
gemini-2.0-flash-lite-001,one_shot,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,47.0,0,101,571,1501,0,0,19,=0/101,=0/571,=19/1501,=0/71
gemini-2.0-flash-lite-001,one_shot,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,35.0,0,102,572,1502,0,0,19,=0/102,=0/572,=19/1502,=0/72
gemini-2.0-flash-lite-001,one_shot,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,23.0,0,103,573,1503,0,0,19,=0/103,=0/573,=19/1503,=0/73
gemini-2.0-flash-lite-001,one_shot,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,160.0,0,104,574,1504,0,0,19,=0/104,=0/574,=19/1504,=0/74
gemini-2.0-flash-lite-001,one_shot,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,20.0,0,105,575,1505,0,0,19,=0/105,=0/575,=19/1505,=0/75
gemini-2.0-flash-lite-001,one_shot,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,23.33,0,106,576,1506,0,0,19,=0/106,=0/576,=19/1506,=0/76
gemini-2.0-flash-lite-001,one_shot,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,11.0,0,107,577,1507,0,0,19,=0/107,=0/577,=19/1507,=0/77
gemini-2.0-flash-lite-001,one_shot,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,20.0,0,108,578,1508,0,0,19,=0/108,=0/578,=19/1508,=0/78
gemini-2.0-flash-lite-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,14.0,0,31,530,1431,0,1,19,=0/31,=1/530,=19/1431,=0/30
gemini-2.0-flash-lite-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,44.72,0,110,531,1510,0,1,19,=0/110,=1/531,=19/1510,=0/31
gemini-2.0-flash-lite-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,44.72,0,111,532,1511,0,1,19,=0/111,=1/532,=19/1511,=0/32
gemini-2.0-flash-lite-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,44.72,0,112,533,1512,0,1,19,=0/112,=1/533,=19/1512,=0/33
gemini-2.0-flash-lite-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,44.72,0,113,534,1513,0,1,19,=0/113,=1/534,=19/1513,=0/34
gemini-2.0-flash-lite-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,45.22,0,114,535,1514,0,1,19,=0/114,=1/535,=19/1514,=0/35
gemini-2.0-flash-lite-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,45.0,0,115,536,1515,0,1,19,=0/115,=1/536,=19/1515,=0/36
gemini-2.0-flash-lite-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,44.72,0,116,537,1516,0,1,19,=0/116,=1/537,=19/1516,=0/37
gemini-2.0-flash-lite-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,44.72,0,117,538,1517,0,1,19,=0/117,=1/538,=19/1517,=0/38
gemini-2.0-flash-lite-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,44.72,0,118,539,1518,0,1,19,=0/118,=1/539,=19/1518,=0/39
gemini-2.0-flash-lite-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,44.72,0,119,540,1519,0,1,19,=0/119,=1/540,=19/1519,=0/40
gemini-2.0-flash-lite-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,44.72,0,120,541,1520,0,1,19,=0/120,=1/541,=19/1520,=0/41
gemini-2.0-flash-lite-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,44.72,0,121,542,1521,0,1,19,=0/121,=1/542,=19/1521,=0/42
gemini-2.0-flash-lite-001,one_shot,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,46.0,0,109,579,1509,0,0,19,=0/109,=0/579,=19/1509,=0/79
gemini-2.0-flash-lite-001,one_shot,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,44.0,0,123,580,1523,0,0,19,=0/123,=0/580,=19/1523,=0/80
gemini-2.0-flash-lite-001,one_shot,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,23.0,0,124,581,1524,0,0,19,=0/124,=0/581,=19/1524,=0/81
gemini-2.0-flash-lite-001,one_shot,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,24.0,0,125,582,1525,0,0,19,=0/125,=0/582,=19/1525,=0/82
gemini-2.0-flash-lite-001,one_shot,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,35.0,0,126,583,1526,0,0,19,=0/126,=0/583,=19/1526,=0/83
gemini-2.0-flash-lite-001,one_shot,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,14.0,0,127,584,1527,0,0,19,=0/127,=0/584,=19/1527,=0/84
gemini-2.0-flash-lite-001,one_shot,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,27.0,0,128,585,1528,0,0,19,=0/128,=0/585,=19/1528,=0/85
gemini-2.0-flash-lite-001,one_shot,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,45.0,0,130,586,1530,0,0,19,=0/130,=0/586,=19/1530,=0/86
gemini-2.0-flash-lite-001,one_shot,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,20.0,0,131,587,1531,0,0,19,=0/131,=0/587,=19/1531,=0/87
gemini-2.0-flash-lite-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,16.0,0,122,543,1522,0,1,19,=0/122,=1/543,=19/1522,=0/43
gemini-2.0-flash-lite-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,33.0,0,133,544,1533,0,1,19,=0/133,=1/544,=19/1533,=0/44
gemini-2.0-flash-lite-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,44.72,0,134,545,1534,0,1,19,=0/134,=1/545,=19/1534,=0/45
gemini-2.0-flash-lite-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,12.0,0,135,546,1535,0,1,19,=0/135,=1/546,=19/1535,=0/46
gemini-2.0-flash-lite-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,44.72,0,136,547,1536,0,1,19,=0/136,=1/547,=19/1536,=0/47
gemini-2.0-flash-lite-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,44.72,0,137,548,1537,0,1,19,=0/137,=1/548,=19/1537,=0/48
gemini-2.0-flash-lite-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,20.0,0,138,549,1538,0,1,19,=0/138,=1/549,=19/1538,=0/49
gemini-2.0-flash-lite-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,44.72,0,139,550,1539,0,1,19,=0/139,=1/550,=19/1539,=0/50
gemini-2.0-flash-lite-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,44.72,0,140,551,1540,0,1,19,=0/140,=1/551,=19/1540,=0/51
gemini-2.0-flash-lite-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,44.72,0,141,552,1541,0,1,19,=0/141,=1/552,=19/1541,=0/52
gemini-2.0-flash-lite-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,1000.0,0,142,553,1542,0,1,19,=0/142,=1/553,=19/1542,=0/53
gemini-2.0-flash-lite-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,44.72,0,143,554,1543,0,1,19,=0/143,=1/554,=19/1543,=0/54
gemini-2.0-flash-lite-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,40.0,0,144,555,1544,0,1,19,=0/144,=1/555,=19/1544,=0/55
gemini-2.0-flash-lite-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,44.72,0,145,556,1545,0,1,19,=0/145,=1/556,=19/1545,=0/56
gemini-2.0-flash-lite-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,44.72,0,146,557,1546,0,1,19,=0/146,=1/557,=19/1546,=0/57
gemini-2.0-flash-lite-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,44.72,0,147,558,1547,0,1,19,=0/147,=1/558,=19/1547,=0/58
gemini-2.0-flash-lite-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,44.72,0,148,559,1548,0,1,19,=0/148,=1/559,=19/1548,=0/59
gemini-2.0-flash-lite-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,31.62,0,149,560,1549,0,1,19,=0/149,=1/560,=19/1549,=0/60
gemini-2.0-flash-lite-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,44.72,0,150,561,1550,0,1,19,=0/150,=1/561,=19/1550,=0/61
gemini-2.0-flash-lite-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,44.72,0,151,562,1551,0,1,19,=0/151,=1/562,=19/1551,=0/62
gemini-2.0-flash-lite-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,16.0,0,152,563,1552,0,1,19,=0/152,=1/563,=19/1552,=0/63
gemini-2.0-flash-lite-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,44.72,0,153,564,1553,0,1,19,=0/153,=1/564,=19/1553,=0/64
gemini-2.0-flash-lite-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,31.62,0,154,565,1554,0,1,19,=0/154,=1/565,=19/1554,=0/65
gemini-2.0-flash-lite-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,44.72,0,155,566,1555,0,1,19,=0/155,=1/566,=19/1555,=0/66
gemini-2.0-flash-lite-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,44.72,0,156,567,1556,0,1,19,=0/156,=1/567,=19/1556,=0/67
gemini-2.0-flash-lite-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,46.0,0,157,568,1557,0,1,19,=0/157,=1/568,=19/1557,=0/68
gemini-2.0-flash-lite-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,44.72,0,158,569,1558,0,1,19,=0/158,=1/569,=19/1558,=0/69
gemini-2.0-flash-lite-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,44.0,0,159,570,1559,0,1,19,=0/159,=1/570,=19/1559,=0/70
gemini-2.0-flash-lite-001,PoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,46.0,0,129,401,1529,0,18,19,=0/129,=18/401,=19/1529,=0/1
gemini-2.0-flash-lite-001,PoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,46.0,0,161,402,1561,0,18,19,=0/161,=18/402,=19/1561,=0/2
gemini-2.0-flash-lite-001,PoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,46.0,0,162,403,1562,0,18,19,=0/162,=18/403,=19/1562,=0/3
gemini-2.0-flash-lite-001,PoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,46.0,0,163,404,1563,0,18,19,=0/163,=18/404,=19/1563,=0/4
gemini-2.0-flash-lite-001,PoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,46.0,0,164,405,1564,0,18,19,=0/164,=18/405,=19/1564,=0/5
gemini-2.0-flash-lite-001,PoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,45.0,0,165,406,1565,0,18,19,=0/165,=18/406,=19/1565,=0/6
gemini-2.0-flash-lite-001,PoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,46.0,0,166,407,1566,0,18,19,=0/166,=18/407,=19/1566,=0/7
gemini-2.0-flash-lite-001,PoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,45.0,0,167,408,1567,0,18,19,=0/167,=18/408,=19/1567,=0/8
gemini-2.0-flash-lite-001,PoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,45.0,0,168,409,1568,0,18,19,=0/168,=18/409,=19/1568,=0/9
gemini-2.0-flash-lite-001,PoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,45.0,0,169,410,1569,0,18,19,=0/169,=18/410,=19/1569,=0/10
gemini-2.0-flash-lite-001,PoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,45.0,0,170,411,1570,0,18,19,=0/170,=18/411,=19/1570,=0/11
gemini-2.0-flash-lite-001,PoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,45.0,0,171,412,1571,0,18,19,=0/171,=18/412,=19/1571,=0/12
gemini-2.0-flash-lite-001,PoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,45.0,0,172,413,1572,0,18,19,=0/172,=18/413,=19/1572,=0/13
gemini-2.0-flash-lite-001,PoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,45.0,0,173,414,1573,0,18,19,=0/173,=18/414,=19/1573,=0/14
gemini-2.0-flash-lite-001,PoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,45.0,0,174,415,1574,0,18,19,=0/174,=18/415,=19/1574,=0/15
gemini-2.0-flash-lite-001,PoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,46.0,0,175,416,1575,0,18,19,=0/175,=18/416,=19/1575,=0/16
gemini-2.0-flash-lite-001,PoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,92.0,1,176,417,1576,1,19,20,=1/176,=19/417,=20/1576,=1/17
gemini-2.0-flash-lite-001,PoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,46.0,0,177,418,1577,1,19,20,=1/177,=19/418,=20/1577,=1/18
gemini-2.0-flash-lite-001,PoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,45.0,0,178,419,1578,1,19,20,=1/178,=19/419,=20/1578,=1/19
gemini-2.0-flash-lite-001,PoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,45.0,0,179,420,1579,1,19,20,=1/179,=19/420,=20/1579,=1/20
gemini-2.0-flash-lite-001,PoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,45.0,0,180,421,1580,1,19,20,=1/180,=19/421,=20/1580,=1/21
gemini-2.0-flash-lite-001,PoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,45.0,0,181,422,1581,1,19,20,=1/181,=19/422,=20/1581,=1/22
gemini-2.0-flash-lite-001,PoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,46.0,0,182,423,1582,1,19,20,=1/182,=19/423,=20/1582,=1/23
gemini-2.0-flash-lite-001,PoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,45.0,0,183,424,1583,1,19,20,=1/183,=19/424,=20/1583,=1/24
gemini-2.0-flash-lite-001,PoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,46.0,0,184,425,1584,1,19,20,=1/184,=19/425,=20/1584,=1/25
gemini-2.0-flash-lite-001,PoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,46.0,0,185,426,1585,1,19,20,=1/185,=19/426,=20/1585,=1/26
